event_id,origin_time,origin_year,magnitude,magnitude_type,depth_km,latitude,longitude,region_code,num_responses,max_cdi,severe_label,sequence_id,role
us7000i5kj,2022-09-06T07:35:35Z,2022,5.2,mww,17.262,12.9415,-87.3472,G+010-0090,13,5.9,0,SEQ_us7000i5kj,development
us6000ii2v,2022-09-08T07:36:23Z,2022,5.5,mww,10.482,37.8942,20.0987,G+030+0020,41,5.4,0,SEQ_us6000ii2v,train
us6000iitd,2022-09-10T23:47:00Z,2022,7.6,mww,116.0,-6.2944,146.5038,G-010+0140,102,7.5,1,SEQ_us6000iitd,train
us7000i7qe,2022-09-13T18:41:20Z,2022,5.2,mww,22.886,7.2234,-82.3194,G+000-0090,11,6.1,1,SEQ_us7000i7qe,train
us7000i7ya,2022-09-14T11:04:06Z,2022,7.0,mww,137.0,-21.1909,170.2666,G-030+0170,12,6.9,1,SEQ_us7000i7ya,train
us7000i8ui,2022-09-17T13:41:17Z,2022,6.5,mww,10.0,23.1191,121.4138,G+020+0120,146,6.8,1,SEQ_us7000i8ui,train
us7000i903,2022-09-18T05:19:17Z,2022,5.6,mww,11.0,23.0986,121.3134,G+020+0120,22,6.7,1,SEQ_us7000i8ui,train
us7000i90q,2022-09-18T06:44:13Z,2022,6.9,mww,10.0,23.138,121.3439,G+020+0120,176,9.1,1,SEQ_us7000i8ui,train
us7000i96l,2022-09-19T02:07:42Z,2022,5.5,mww,9.0,23.371,121.4499,G+020+0120,15,3.9,0,SEQ_us7000i8ui,train
us7000i9bw,2022-09-19T18:05:08Z,2022,7.6,mww,26.943,18.4552,-102.9561,G+010-0110,1178,8.3,1,SEQ_us7000i9bw,train
us7000i9cl,2022-09-19T19:30:39Z,2022,5.3,mb,10.0,18.4778,-103.8147,G+010-0110,10,4.8,0,SEQ_us7000i9bw,train
us7000i9hm,2022-09-20T08:17:10Z,2022,5.8,mww,16.0,18.3487,-103.6243,G+010-0110,97,5.8,0,SEQ_us7000i9bw,train
us7000i9ka,2022-09-20T15:42:06Z,2022,5.0,mb,128.215,13.7889,145.0017,G+010+0140,15,5.4,0,SEQ_us7000i3cd,train
us7000ia36,2022-09-22T06:16:09Z,2022,6.8,mww,20.0,18.2633,-102.9554,G+010-0110,617,7.6,1,SEQ_us7000i9bw,train
us7000ia3y,2022-09-22T09:07:05Z,2022,5.2,mww,70.221,-40.7221,174.1117,G-050+0170,52,4.9,0,SEQ_us7000ia3y,train
us7000iaj5,2022-09-23T18:25:59Z,2022,5.2,mww,41.467,18.5021,-103.6506,G+010-0110,28,4.1,0,SEQ_us7000i9bw,train
us7000iaka,2022-09-23T20:52:58Z,2022,6.2,mww,42.181,3.8109,96.0514,G+000+0090,15,4.6,0,SEQ_us7000iaka,train
us7000iam0,2022-09-23T22:53:27Z,2022,6.1,mww,20.0,-41.3788,-75.5767,G-050-0080,21,5.6,0,SEQ_us7000iam0,train
us7000iazy,2022-09-25T21:30:21Z,2022,5.1,mwr,10.0,15.852,-88.4046,G+010-0090,50,4.1,0,SEQ_us7000iazy,development
us6000inmr,2022-09-27T14:08:32Z,2022,5.3,mww,10.0,40.7188,42.8876,G+040+0040,12,6.0,1,SEQ_us6000inmr,train
us6000ip1x,2022-09-28T19:48:40Z,2022,5.2,mww,38.398,17.7053,-61.6358,G+010-0070,11,3.1,0,SEQ_us6000ip1x,train
us6000ipft,2022-09-29T22:22:36Z,2022,5.6,mww,150.0,23.1002,94.8968,G+020+0090,21,4.3,0,SEQ_us6000ipft,train
ak022ci7x3po,2022-09-29T23:08:10Z,2022,5.0,mww,13.3,60.2235,-141.1937,G+060-0150,12,3.8,0,SEQ_ak022ci7x3po,train
us6000iq08,2022-10-01T15:02:32Z,2022,5.7,mww,31.0,31.3495,131.4691,G+030+0130,17,5.4,0,SEQ_us6000iq08,train
us6000iq0y,2022-10-01T16:36:49Z,2022,5.5,mww,22.848,14.9867,-94.0236,G+010-0100,10,3.9,0,SEQ_us6000iq0y,train
us6000iqx6,2022-10-05T00:21:29Z,2022,5.6,mww,15.0,38.5064,45.0259,G+030+0040,48,7.2,1,SEQ_us6000iqx6,train
us6000is5j,2022-10-08T22:02:28Z,2022,5.3,mww,19.78,38.3392,22.5785,G+030+0020,59,5.8,0,SEQ_us6000is5j,train
us6000isjn,2022-10-10T19:24:39Z,2022,5.5,mww,15.0,23.9304,122.2867,G+020+0120,28,4.8,0,SEQ_us6000isjn,train
us6000itam,2022-10-13T14:03:54Z,2022,5.0,mww,167.004,-40.3844,173.4019,G-050+0170,21,5.8,0,SEQ_us7000ia3y,train
us6000itgv,2022-10-13T22:20:20Z,2022,6.4,mww,72.0,-4.812,153.5906,G-010+0150,11,6.1,1,SEQ_us6000itgv,development
hv72000488,2022-10-14T19:07:29Z,2022,5.02,ml,8.99,19.14,-155.494,G+010-0160,1036,7.0,1,SEQ_hv72000488,train
us6000iuhb,2022-10-18T07:35:33Z,2022,5.0,mww,49.501,-30.6937,-71.4308,G-040-0080,10,4.1,0,SEQ_us6000iuhb,development
us6000iust,2022-10-19T08:05:40Z,2022,5.5,mww,34.0,6.7327,125.1351,G+000+0120,16,6.0,1,SEQ_us6000iust,train
us6000iv6c,2022-10-20T11:57:12Z,2022,6.7,mww,20.0,7.6901,-82.3342,G+000-0090,148,7.2,1,SEQ_us6000iv6c,development
us6000iwds,2022-10-25T14:59:00Z,2022,6.4,mww,6.0,17.6609,120.8147,G+010+0120,120,7.9,1,SEQ_us6000iwds,train
nc73799091,2022-10-25T18:42:02Z,2022,5.06,mw,8.38,37.3115,-121.672,G+030-0130,24205,4.6,0,SEQ_nc73799091,train
us7000ilwt,2022-11-02T04:53:13Z,2022,6.0,mww,10.0,31.5042,-133.351,G+030-0140,96,3.8,0,SEQ_us7000ilwt,train
us7000im41,2022-11-03T04:50:25Z,2022,5.1,mww,153.171,45.5117,26.4901,G+040+0020,332,6.4,1,SEQ_us7000im41,train
us7000imeu,2022-11-04T04:26:09Z,2022,5.7,mww,43.0,13.1449,-89.5573,G+010-0090,73,7.4,1,SEQ_us7000imeu,train
us7000imgl,2022-11-04T10:02:46Z,2022,6.1,mww,10.0,28.1573,-112.3106,G+020-0120,60,4.1,0,SEQ_us7000imgl,train
us7000imhd,2022-11-04T14:39:03Z,2022,5.0,mww,19.374,-20.1565,-70.7006,G-030-0080,12,3.6,0,SEQ_us7000imhd,train
us7000impk,2022-11-05T12:12:40Z,2022,5.1,mww,36.322,-33.3848,-68.5697,G-040-0070,37,5.5,0,SEQ_us7000impk,train
us7000in91,2022-11-08T08:51:16Z,2022,5.0,mww,89.713,-33.6656,-70.7391,G-040-0080,119,4.3,0,SEQ_us7000in91,train
us7000incn,2022-11-08T20:27:22Z,2022,5.7,mww,11.0,29.2917,81.1593,G+020+0080,379,7.9,1,SEQ_us7000incn,train
us7000ine5,2022-11-09T01:15:10Z,2022,5.1,mww,54.125,-4.2315,-80.5466,G-010-0090,12,3.9,0,SEQ_us7000ine5,train
us7000infp,2022-11-09T06:07:26Z,2022,5.6,mww,8.0,43.9315,13.3152,G+040+0010,186,8.7,1,SEQ_us7000infp,train
us7000inqd,2022-11-10T05:01:05Z,2022,5.5,mww,15.0,28.3835,94.4118,G+020+0090,13,7.2,1,SEQ_us7000inqd,train
us7000ip0l,2022-11-11T10:48:46Z,2022,7.3,mww,37.0,-19.2881,-172.1471,G-020-0180,28,4.6,0,SEQ_us7000ip0l,train
us7000ip7p,2022-11-12T04:39:46Z,2022,5.8,mww,93.543,14.1024,-90.94,G+010-0100,163,6.6,1,SEQ_us7000ip7p,train
us7000ipbc,2022-11-12T14:27:05Z,2022,5.2,mww,10.0,29.3523,81.1777,G+020+0080,37,4.7,0,SEQ_us7000incn,train
us7000ipe4,2022-11-13T02:24:57Z,2022,6.2,mww,18.0,-37.4652,-73.6757,G-040-0080,144,6.4,1,SEQ_us7000ipe4,train
us7000ipkm,2022-11-14T08:08:26Z,2022,6.1,mww,346.0,33.8139,137.3055,G+030+0130,153,4.3,0,SEQ_us7000ipkm,train
tx2022wmmd,2022-11-16T21:32:44Z,2022,5.4,ml,6.902807617,31.6367452,-103.9987871,G+030-0110,2303,6.3,1,SEQ_tx2022wmmd,train
pr2022321001,2022-11-17T11:48:26Z,2022,5.0,ml,4.0,19.037,-67.2915,G+010-0070,101,6.5,1,SEQ_pr2022321001,train
us7000ir86,2022-11-20T23:24:58Z,2022,5.5,mww,63.0,35.8357,26.4319,G+030+0020,42,4.6,0,SEQ_us7000ir86,development
us7000ir9t,2022-11-21T06:21:07Z,2022,5.6,mww,10.0,-6.836,106.9968,G-010+0100,169,5.1,0,SEQ_us7000ir9t,train
us7000irbr,2022-11-21T15:42:33Z,2022,5.2,mww,10.0,43.4874,-127.3382,G+040-0130,42,3.1,0,SEQ_us7000irbr,train
us7000irfb,2022-11-22T02:03:06Z,2022,7.0,mww,14.0,-9.8198,159.6033,G-010+0150,17,8.4,1,SEQ_us7000irfb,train
us7000irjd,2022-11-22T16:39:05Z,2022,6.2,mww,10.0,30.7936,-116.3907,G+030-0120,438,6.8,1,SEQ_us7000irjd,development
us7000irp8,2022-11-23T01:08:15Z,2022,6.1,mww,10.0,40.8356,30.9831,G+040+0030,1693,7.6,1,SEQ_us7000irp8,train
us6000j5n4,2022-11-30T00:55:55Z,2022,5.3,mww,4.0,56.1593,-116.576,G+050-0120,315,6.0,1,SEQ_us6000j5n4,train
us6000j5r4,2022-11-30T10:48:00Z,2022,5.3,mww,5.421,-38.8102,175.9149,G-040+0170,16,9.1,1,SEQ_us6000j5r4,train
us6000j5sn,2022-11-30T15:17:41Z,2022,5.7,mww,6.0,26.8866,55.2391,G+020+0050,13,3.8,0,SEQ_us6000j5sn,train
us6000j68b,2022-12-02T05:07:48Z,2022,5.1,mww,170.186,-38.3366,176.076,G-040+0170,14,3.4,0,SEQ_us6000j5r4,train
us6000j6k5,2022-12-03T09:49:40Z,2022,5.6,mww,120.0,-7.2331,107.6139,G-010+0100,37,4.6,0,SEQ_us7000ir9t,train
us6000j6w8,2022-12-04T19:24:15Z,2022,6.8,mww,38.0,-15.3497,-172.9867,G-020-0180,19,4.6,0,SEQ_us6000j6w8,development
us6000j77l,2022-12-06T06:07:48Z,2022,5.9,mww,17.0,-10.7234,113.386,G-020+0110,11,2.5,0,SEQ_us6000j77l,train
us6000j7j9,2022-12-07T05:05:27Z,2022,5.2,mww,10.0,14.503,123.0492,G+010+0120,40,4.7,0,SEQ_us6000j7j9,train
us6000j7r0,2022-12-08T00:50:55Z,2022,5.8,mww,107.0,-6.7109,107.1456,G-010+0100,47,5.9,0,SEQ_us7000ir9t,train
us6000j7uj,2022-12-08T06:42:15Z,2022,5.5,mww,61.331,42.236,46.9267,G+040+0040,10,4.8,0,SEQ_us6000j7uj,train
us6000j88f,2022-12-09T20:01:56Z,2022,5.6,mww,72.166,6.4472,126.1762,G+000+0120,15,4.6,0,SEQ_us6000j88f,train
us6000j8cw,2022-12-10T06:41:29Z,2022,5.6,mww,117.0,-23.0906,-68.1419,G-030-0070,13,4.4,0,SEQ_us6000j8cw,development
us6000j8d7,2022-12-10T07:25:48Z,2022,5.4,mww,21.67,-33.646,-72.079,G-040-0080,26,4.6,0,SEQ_us6000j8d7,train
us6000j8lp,2022-12-11T14:31:29Z,2022,6.0,mww,18.0,17.1801,-100.53,G+010-0110,98,6.3,1,SEQ_us6000j8lp,train
us6000j8z3,2022-12-13T10:38:21Z,2022,5.2,mww,10.0,-8.256,115.6356,G-010+0110,64,6.7,1,SEQ_us6000j8z3,development
us6000j9by,2022-12-15T04:03:15Z,2022,5.9,mww,13.0,23.7695,121.8115,G+020+0120,35,7.4,1,SEQ_us6000j9by,train
us6000j9es,2022-12-15T14:32:23Z,2022,5.6,mww,66.834,12.9159,-88.5083,G+010-0090,22,4.1,0,SEQ_us6000j9es,development
tx2022yplg,2022-12-16T23:35:27Z,2022,5.2,ml,8.1923,32.191,-102.141,G+030-0110,2405,7.8,1,SEQ_tx2022yplg,train
us6000ja1a,2022-12-17T18:06:02Z,2022,5.6,mww,30.0,31.7958,131.6429,G+030+0130,11,4.1,0,SEQ_us6000ja1a,train
nc73821036,2022-12-20T10:34:24Z,2022,6.4,mw,17.91,40.525,-124.423,G+040-0130,5910,7.3,1,SEQ_nc73821036,temporal_straddle_excluded
us7000j0m2,2022-12-28T12:24:20Z,2022,5.0,mww,10.314,38.5814,23.7093,G+030+0020,42,6.1,1,SEQ_us7000j0m2,train
us7000j0ps,2022-12-28T21:11:04Z,2022,5.3,mww,74.573,-16.5084,-72.2643,G-020-0080,15,5.4,0,SEQ_us7000j0ps,development
nc73827571,2023-01-01T18:35:04Z,2023,5.35,mw,30.63,40.409,-123.971,G+040-0130,1208,5.4,0,SEQ_nc73821036,temporal_straddle_excluded
us7000j1vk,2023-01-03T16:39:23Z,2023,5.0,mww,10.0,-37.6553,175.7164,G-040+0170,110,5.7,0,SEQ_us7000j1vk,external_temporal_holdout
us7000j2b9,2023-01-05T14:25:53Z,2023,6.0,mww,203.0,36.4738,70.7455,G+030+0070,19,5.6,0,SEQ_us7000j2b9,external_temporal_holdout
us7000j2yw,2023-01-08T12:32:42Z,2023,7.0,mww,29.0,-14.9467,166.8791,G-020+0160,17,8.2,1,SEQ_us7000j2yw,external_temporal_holdout
us7000j34c,2023-01-09T12:26:33Z,2023,5.3,mww,67.859,-8.8299,111.1757,G-010+0110,17,4.3,0,SEQ_us7000j34c,external_temporal_holdout
us7000j36j,2023-01-09T17:47:35Z,2023,7.6,mww,104.95,-7.0586,130.009,G-010+0130,216,8.8,1,SEQ_us7000j36j,external_temporal_holdout
ak023guxpjr,2023-01-10T19:42:02Z,2023,5.0,mww,20.0,54.6782,-156.8589,G+050-0160,33,4.7,0,SEQ_ak023guxpjr,external_temporal_holdout
us7000j3ld,2023-01-11T10:17:18Z,2023,5.0,mww,10.0,43.9646,-128.7389,G+040-0130,10,4.0,0,SEQ_us7000j3ld,external_temporal_holdout
us7000j3ty,2023-01-12T06:19:10Z,2023,5.5,mww,49.0,-30.6176,-71.3759,G-040-0080,20,4.9,0,SEQ_us7000j3ty,external_temporal_holdout
us7000j4ld,2023-01-15T23:07:53Z,2023,5.2,mww,10.0,14.0226,-89.7977,G+010-0090,15,6.8,1,SEQ_us7000j4ld,external_temporal_holdout
us7000j4mj,2023-01-16T04:49:51Z,2023,6.3,mww,405.0,28.9804,139.3452,G+020+0130,13,2.8,0,SEQ_us7000j4mj,external_temporal_holdout
us7000j56z,2023-01-18T10:08:14Z,2023,5.7,mww,19.102,38.4334,44.9458,G+030+0040,14,8.0,1,SEQ_us7000j56z,external_temporal_holdout
us7000j59j,2023-01-18T15:54:46Z,2023,5.1,mww,10.0,34.8554,14.2579,G+030+0010,11,7.3,1,SEQ_us7000j59j,external_temporal_holdout
us7000j5hh,2023-01-19T11:30:42Z,2023,5.1,mww,104.372,35.5464,71.3961,G+030+0070,10,3.6,0,SEQ_us7000j5hh,external_temporal_holdout
us7000j5sc,2023-01-20T11:23:40Z,2023,6.1,mww,162.0,16.1397,-62.1529,G+010-0070,170,4.3,0,SEQ_us7000j5sc,external_temporal_holdout
us7000j5x2,2023-01-20T22:09:39Z,2023,6.8,mww,596.837,-26.7506,-63.0824,G-030-0070,17,4.1,0,SEQ_us7000j5x2,external_temporal_holdout
us7000j6bz,2023-01-23T10:37:52Z,2023,5.1,mww,10.0,34.9739,14.1811,G+030+0010,10,4.1,0,SEQ_us7000j59j,external_temporal_holdout
us7000j6c8,2023-01-23T13:42:02Z,2023,5.1,mb,10.0,24.8836,93.079,G+020+0090,11,3.7,0,SEQ_us7000j6c8,external_temporal_holdout
us6000jivm,2023-01-24T08:58:33Z,2023,5.4,mww,33.11,29.5825,81.6638,G+020+0080,45,7.3,1,SEQ_us6000jivm,external_temporal_holdout
us6000jj05,2023-01-24T20:25:34Z,2023,5.3,mww,10.0,34.8772,14.3112,G+030+0010,26,3.6,0,SEQ_us7000j59j,external_temporal_holdout
us6000jj5k,2023-01-25T12:37:05Z,2023,5.9,mww,29.59,35.7086,28.4965,G+030+0020,55,4.8,0,SEQ_us6000jj5k,external_temporal_holdout
us6000jjbh,2023-01-26T04:16:05Z,2023,5.3,mb,10.0,16.6149,-25.6191,G+010-0030,13,3.8,0,SEQ_us6000jjbh,external_temporal_holdout
us6000jjtj,2023-01-27T20:25:27Z,2023,5.4,mww,71.0,10.69,125.4524,G+010+0120,12,4.1,0,SEQ_us6000jjtj,external_temporal_holdout
us6000jk0t,2023-01-28T18:14:45Z,2023,5.9,mww,16.0,38.4199,44.9097,G+030+0040,31,8.2,1,SEQ_us7000j56z,external_temporal_holdout
us6000jkea,2023-01-30T19:55:25Z,2023,5.3,mww,10.3,34.9098,14.2728,G+030+0010,92,3.6,0,SEQ_us7000j59j,external_temporal_holdout
us6000jkpr,2023-02-01T10:44:46Z,2023,6.0,mww,19.0,7.7431,126.0566,G+000+0120,131,7.9,1,SEQ_us6000jkpr,external_temporal_holdout
us6000jkqk,2023-02-01T11:11:17Z,2023,5.0,mwr,47.1,17.9475,-70.3727,G+010-0080,842,4.8,0,SEQ_us6000jkqk,external_temporal_holdout
ak0231itcv2l,2023-02-02T14:48:25Z,2023,5.0,mww,112.6,61.0667,-152.2226,G+060-0160,468,3.2,0,SEQ_ak0231itcv2l,external_temporal_holdout
us6000jl9z,2023-02-03T23:14:20Z,2023,5.0,mww,100.656,-38.8845,175.873,G-040+0170,12,4.1,0,SEQ_us6000jl9z,external_temporal_holdout
us6000jlds,2023-02-04T12:22:37Z,2023,5.8,mww,121.0,-6.4048,146.2298,G-010+0140,19,4.7,0,SEQ_us6000jlds,external_temporal_holdout
us6000jlhg,2023-02-05T01:02:45Z,2023,5.5,mww,70.157,-29.6487,-71.2511,G-030-0080,12,4.1,0,SEQ_us6000jlhg,external_temporal_holdout
us6000jllz,2023-02-06T01:17:34Z,2023,7.8,mww,10.0,37.2256,37.0143,G+030+0030,3182,9.1,1,SEQ_us6000jllz,external_temporal_holdout
us6000jlm1,2023-02-06T01:28:15Z,2023,6.7,mww,9.797,37.1893,36.8929,G+030+0030,149,9.1,1,SEQ_us6000jllz,external_temporal_holdout
us6000jlqa,2023-02-06T10:24:48Z,2023,7.5,mww,7.432,38.0106,37.1962,G+030+0030,677,9.1,1,SEQ_us6000jllz,external_temporal_holdout
us6000jlrc,2023-02-06T12:02:11Z,2023,6.0,mb,8.516,38.0582,36.5114,G+030+0030,24,7.5,1,SEQ_us6000jllz,external_temporal_holdout
us6000jm4c,2023-02-07T00:35:51Z,2023,5.4,mb,50.524,-7.2442,106.0073,G-010+0100,15,5.7,0,SEQ_us6000jm4c,external_temporal_holdout
us6000jm51,2023-02-07T02:29:34Z,2023,5.0,mb,110.678,14.0618,145.0781,G+010+0140,19,3.2,0,SEQ_us6000jm51,external_temporal_holdout
us6000jmhm,2023-02-08T15:16:16Z,2023,5.5,mww,10.0,16.7337,-86.0574,G+010-0090,69,6.8,1,SEQ_us6000jmhm,external_temporal_holdout
us6000jnl6,2023-02-13T14:58:05Z,2023,5.0,mww,10.0,45.1309,23.1834,G+040+0020,357,7.9,1,SEQ_us6000jnl6,external_temporal_holdout
us6000jnqz,2023-02-14T13:16:50Z,2023,5.6,mww,10.0,45.0998,23.2013,G+040+0020,1039,7.6,1,SEQ_us6000jnl6,external_temporal_holdout
us6000jp1g,2023-02-15T06:38:08Z,2023,5.7,mww,78.171,-40.5533,174.5343,G-050+0170,91,5.8,0,SEQ_us6000jp1g,external_temporal_holdout
us6000jp3b,2023-02-15T13:04:09Z,2023,5.2,mb,158.822,6.7659,-73.0236,G+000-0080,17,4.1,0,SEQ_us6000jp3b,external_temporal_holdout
us6000jp76,2023-02-15T18:10:08Z,2023,6.1,mww,8.0,12.3099,123.8605,G+010+0120,55,7.7,1,SEQ_us6000jp76,external_temporal_holdout
us6000jpbd,2023-02-16T06:50:44Z,2023,5.4,mww,10.0,19.5974,-73.6826,G+010-0080,10,5.6,0,SEQ_us6000jpbd,external_temporal_holdout
us6000jpff,2023-02-16T19:47:49Z,2023,5.2,mww,10.0,36.1766,35.7967,G+030+0030,60,5.4,0,SEQ_us6000jpff,external_temporal_holdout
us6000jpyq,2023-02-18T19:31:31Z,2023,5.0,mww,12.158,38.0696,36.5991,G+030+0030,12,3.3,0,SEQ_us6000jllz,external_temporal_holdout
us6000jqcn,2023-02-20T17:04:29Z,2023,6.3,mww,16.0,36.1616,36.0251,G+030+0030,546,9.1,1,SEQ_us6000jpff,external_temporal_holdout
ak0232e34rrl,2023-02-21T05:35:25Z,2023,5.4,mww,11.7,56.8378,-153.048,G+050-0160,110,4.3,0,SEQ_ak0232e34rrl,external_temporal_holdout
us6000jqxc,2023-02-23T00:37:38Z,2023,6.9,mww,9.0,38.0552,73.2287,G+030+0070,33,8.7,1,SEQ_us6000jqxc,external_temporal_holdout
us6000jriw,2023-02-25T10:27:10Z,2023,5.2,mww,11.752,37.9797,33.9876,G+030+0030,35,6.5,1,SEQ_us6000jriw,external_temporal_holdout
us6000jrjl,2023-02-25T13:27:43Z,2023,6.0,mww,55.0,42.8258,145.0212,G+040+0140,17,7.7,1,SEQ_us6000jrjl,external_temporal_holdout
us6000jrw4,2023-02-27T09:04:51Z,2023,5.2,mww,10.0,38.2144,38.2773,G+030+0030,13,7.1,1,SEQ_us6000jllz,external_temporal_holdout
us7000jg2l,2023-02-27T18:46:06Z,2023,5.2,mww,72.114,12.7603,-87.9127,G+010-0090,16,3.1,0,SEQ_us7000jg2l,external_temporal_holdout
us7000jgbl,2023-02-28T19:44:35Z,2023,5.2,mww,69.345,13.6009,-90.7301,G+010-0100,10,3.2,0,SEQ_us7000jgbl,external_temporal_holdout
us7000jgr1,2023-03-02T04:40:43Z,2023,5.7,mww,95.635,16.2561,-94.4102,G+010-0100,64,4.1,0,SEQ_us7000jgr1,external_temporal_holdout
us7000jhi6,2023-03-05T20:43:02Z,2023,5.4,mww,10.0,7.5373,126.1657,G+000+0120,14,7.8,1,SEQ_us7000jhi6,external_temporal_holdout
us7000jhtd,2023-03-07T06:02:31Z,2023,5.9,mww,16.051,7.4941,126.0567,G+000+0120,61,7.6,1,SEQ_us7000jhi6,external_temporal_holdout
us7000jhuv,2023-03-07T08:47:41Z,2023,5.6,mww,10.0,7.6315,126.2526,G+000+0120,20,8.3,1,SEQ_us7000jhi6,external_temporal_holdout
us7000jirz,2023-03-10T09:18:40Z,2023,5.4,mww,160.432,6.7308,-73.027,G+000-0080,269,6.1,1,SEQ_us6000jp3b,external_temporal_holdout
us7000jjp7,2023-03-14T00:49:08Z,2023,6.3,mww,213.0,-5.4205,146.8342,G-010+0140,16,6.1,1,SEQ_us7000jjp7,external_temporal_holdout
us7000jkel,2023-03-16T11:47:14Z,2023,5.2,mww,10.0,38.5027,45.0678,G+030+0040,19,5.9,0,SEQ_us7000jkel,external_temporal_holdout
us7000jkjc,2023-03-16T18:32:51Z,2023,5.1,mww,10.0,35.3022,46.0259,G+030+0040,33,4.2,0,SEQ_us7000jkjc,external_temporal_holdout
us7000jkvz,2023-03-17T15:46:01Z,2023,5.3,mww,10.0,-38.0594,176.6164,G-040+0170,47,6.7,1,SEQ_us7000jkvz,external_temporal_holdout
us7000jl3s,2023-03-18T17:12:52Z,2023,6.8,mww,68.0,-2.7834,-79.8518,G-010-0080,253,8.4,1,SEQ_us7000jl3s,external_temporal_holdout
ak0233l8vwxa,2023-03-19T15:06:27Z,2023,5.4,mww,65.4,59.6095,-151.907,G+050-0160,1267,5.1,0,SEQ_ak0233l8vwxa,external_temporal_holdout
us7000jlkb,2023-03-21T01:44:13Z,2023,5.5,mww,35.0,9.3707,-84.1119,G+000-0090,114,5.8,0,SEQ_us7000jlkb,external_temporal_holdout
us7000jlkc,2023-03-21T01:45:20Z,2023,5.2,mww,8.327,23.6144,121.365,G+020+0120,12,3.1,0,SEQ_us7000jlkc,external_temporal_holdout
us7000jln7,2023-03-21T16:47:23Z,2023,6.5,mww,192.0,36.523,70.943,G+030+0070,1084,7.0,1,SEQ_us7000jln7,external_temporal_holdout
us7000jlpd,2023-03-21T17:38:13Z,2023,5.6,mww,60.008,-33.6108,-71.3399,G-040-0080,233,5.8,0,SEQ_us7000jlpd,external_temporal_holdout
us7000jlww,2023-03-22T10:38:47Z,2023,5.0,mb,10.0,37.1019,54.6552,G+030+0050,18,5.4,0,SEQ_us7000jlww,external_temporal_holdout
us7000jlxu,2023-03-22T16:00:34Z,2023,6.4,mww,228.0,-23.4224,-66.4954,G-030-0070,19,5.5,0,SEQ_us7000jlxu,external_temporal_holdout
us7000jm0r,2023-03-22T20:07:44Z,2023,5.8,mww,12.0,39.383,69.8931,G+030+0060,75,5.8,0,SEQ_us7000jm0r,external_temporal_holdout
us7000jmbi,2023-03-24T03:16:56Z,2023,5.6,mww,11.0,38.4614,44.8505,G+030+0040,54,6.1,1,SEQ_us7000jkel,external_temporal_holdout
us7000jmrf,2023-03-26T00:02:43Z,2023,5.4,mww,105.216,-21.0053,-68.6054,G-030-0070,14,3.6,0,SEQ_us7000jmrf,external_temporal_holdout
us6000k09q,2023-03-28T09:18:28Z,2023,6.0,mww,37.0,41.1434,142.8148,G+040+0140,17,3.8,0,SEQ_us6000k09q,external_temporal_holdout
us6000k0xf,2023-03-30T17:33:08Z,2023,6.3,mww,26.0,-35.6663,-73.4965,G-040-0080,37,5.0,0,SEQ_us6000k0xf,external_temporal_holdout
us6000k1id,2023-04-02T18:04:11Z,2023,7.0,mww,70.0,-4.3229,143.1658,G-010+0140,77,7.6,1,SEQ_us6000k1id,external_temporal_holdout
us6000k1qa,2023-04-03T14:59:41Z,2023,6.1,mww,84.0,0.8388,98.835,G+000+0090,20,5.3,0,SEQ_us6000k1qa,external_temporal_holdout
us6000k1uw,2023-04-04T02:11:57Z,2023,5.4,mww,31.0,16.0809,-96.9831,G+010-0100,79,5.8,0,SEQ_us6000k1uw,external_temporal_holdout
us6000k1x2,2023-04-04T12:54:31Z,2023,6.2,mww,10.0,13.7318,125.5376,G+010+0120,10,4.3,0,SEQ_us6000k1x2,external_temporal_holdout
us6000k20g,2023-04-04T22:18:12Z,2023,6.3,mww,16.0,7.5671,-82.3345,G+000-0090,235,7.4,1,SEQ_us6000k20g,external_temporal_holdout
us6000k2b0,2023-04-06T06:39:05Z,2023,5.1,mww,10.0,11.6432,-85.7772,G+010-0090,20,4.3,0,SEQ_us6000k2b0,external_temporal_holdout
us6000k36r,2023-04-10T00:37:29Z,2023,5.1,mb,58.547,-9.5889,115.1162,G-010+0110,11,3.8,0,SEQ_us6000k36r,external_temporal_holdout
us6000k3p4,2023-04-12T02:02:13Z,2023,5.3,mww,83.529,5.8532,126.7748,G+000+0120,10,6.1,1,SEQ_us6000k3p4,external_temporal_holdout
us6000k42y,2023-04-13T15:54:53Z,2023,6.0,mww,7.0,49.215,-129.6178,G+040-0130,57,2.7,0,SEQ_us6000k42y,external_temporal_holdout
us6000k49j,2023-04-14T09:55:45Z,2023,7.0,mww,597.0,-6.0413,112.0478,G-010+0110,133,5.5,0,SEQ_us6000k49j,external_temporal_holdout
us6000k4pf,2023-04-15T15:07:07Z,2023,5.5,mww,62.192,-4.8305,102.9546,G-010+0100,18,6.3,1,SEQ_us6000k4pf,external_temporal_holdout
us6000k4vb,2023-04-16T09:49:50Z,2023,5.2,mww,25.518,17.8047,-61.4915,G+010-0070,28,3.1,0,SEQ_us6000k4vb,external_temporal_holdout
us6000k5fw,2023-04-19T04:55:28Z,2023,5.2,mww,21.079,17.2744,-101.0622,G+010-0110,91,7.2,1,SEQ_us6000k5fw,external_temporal_holdout
